date,lat_bin,lon_bin,mmsi,fishing_hours
2016-02-08,0,1789,440992000,0.7401388888888889
2016-02-08,0,558,416103900,3.2865277777777777
2016-02-08,256,1203,412442138,4.1805555555555554
2016-02-08,256,1313,431000640,0.25111111111111112
2016-02-08,256,-152,242186100,3.8033333333333328
2016-02-08,256,-153,242186100,0.26791666666666669
2016-02-08,256,1204,412443026,6.1830555555555557
2016-02-08,256,516,466512020,5.0211111111111109
2016-02-08,256,1204,412443035,0.4597222222222222
2016-02-08,256,1205,412443817,3.7756944444444445
2016-02-08,256,-152,242925000,0.25555555555555554
2016-02-08,256,574,422051800,3.4734722222222221
2016-02-08,256,1206,412452326,5.5702777777777772
2016-02-08,256,-1559,338060008,2.5597222222222222
2016-02-08,256,-1560,338060008,6.2069444444444439
2016-02-08,256,-152,242138100,1.8625
2016-02-08,512,-1279,367162440,1.3331944444444441
2016-02-08,512,1580,273849700,3.4601388888888889
2016-02-08,512,1581,273849700,0.71861111111111109
2016-02-08,512,1579,273848700,4.5331944444444447
2016-02-08,512,1580,273848700,6.9688888888888885
2016-02-08,512,1584,273829110,1.5715277777777776
2016-02-08,-512,-684,701006445,0.72263888888888883
2016-02-08,-512,-616,740358000,1.3176388888888888
2016-02-08,-512,-624,740358000,3.0651388888888889
2016-02-08,-512,-615,740358000,0.34097222222222212
2016-02-08,-512,-620,740358000,1.8493055555555558
2016-02-08,-512,-617,740358000,1.6618055555555553
2016-02-08,-512,-618,740358000,2.2215277777777773
2016-02-08,-512,-619,740358000,2.2158333333333338
2016-02-08,-512,-688,701000901,6.0519444444444446
2016-02-08,-256,976,224016000,0.16722222222222222
2016-02-08,-256,355,650180000,4.2097222222222221
2016-02-08,-256,381,440236000,3.319722222222222
2016-02-08,-256,356,431200740,1.7623611111111108
2016-02-08,1,1789,440992000,1.3413888888888887
2016-02-08,1,1603,416004662,11.44986111111111
2016-02-08,257,1203,412442138,3.1320833333333331
2016-02-08,257,1201,412442138,5.5672222222222221
2016-02-08,257,1203,412443940,5.7409722222222221
2016-02-08,257,1203,412416818,4.1391666666666671
2016-02-08,257,1202,412416818,7.7981944444444453
2016-02-08,257,1315,431000640,2.0462499999999997
2016-02-08,257,1313,431000640,0.25458333333333333
2016-02-08,257,1314,431000640,1.27875
2016-02-08,257,-151,242186100,2.6876388888888889
2016-02-08,257,-152,242186100,0.28
2016-02-08,257,-150,242186100,1.7518055555555554
2016-02-08,257,-150,242185100,5.2606944444444457
2016-02-08,257,-149,242185100,1.2997222222222222
2016-02-08,257,1204,412443026,1.6452777777777776
2016-02-08,257,1203,412443026,6.8955555555555561
2016-02-08,257,1203,412443035,7.1415277777777781
2016-02-08,257,1204,412443035,6.8488888888888892
2016-02-08,257,1204,412443044,1.5852777777777778
2016-02-08,257,1206,412443817,3.19
2016-02-08,257,-150,242925000,1.153888888888889
2016-02-08,257,-152,242925000,0.25708333333333333
2016-02-08,257,-151,242925000,0.89277777777777767
2016-02-08,257,1202,412443883,0.53458333333333341
2016-02-08,257,1203,412443883,1.8137500000000002
2016-02-08,257,-151,242138100,2.0645833333333332
2016-02-08,513,-1279,367162440,0.22027777777777779
2016-02-08,513,1580,273849700,2.2559722222222227
2016-02-08,513,-144,232006270,0.69500000000000006
2016-02-08,513,-142,232006270,0.25527777777777777
2016-02-08,513,-140,232006270,2.4144444444444448
2016-02-08,513,-141,232006270,0.61916666666666664
2016-02-08,513,1580,273242000,0.52222222222222225
2016-02-08,-511,-686,701042000,0.43763888888888891
2016-02-08,-511,-687,701042000,2.6715277777777775
2016-02-08,-511,-620,740358000,1.1509722222222223
2016-02-08,-511,-624,740358000,0.75250000000000006
2016-02-08,-511,-687,701000901,0.81680555555555545
2016-02-08,-255,977,224016000,0.8472222222222221
2016-02-08,-255,976,224016000,3.1620833333333347
2016-02-08,-255,975,224016000,0.35319444444444448
2016-02-08,-255,355,650180000,0.74180555555555561
2016-02-08,-255,381,440236000,5.5062500000000005
2016-02-08,-255,356,431200740,4.92125
2016-02-08,2,1787,440584000,1.4856944444444444
2016-02-08,258,1201,412442138,0.32263888888888886
2016-02-08,258,1200,412442138,0.62916666666666665
2016-02-08,258,1203,412443940,8.5405555555555548
2016-02-08,258,1204,412443940,1.2295833333333335
2016-02-08,258,1203,412416818,4.5081944444444444
2016-02-08,258,-150,242135100,1.5480555555555555
2016-02-08,258,1204,412441433,14.85361111111111
2016-02-08,258,1204,412441698,1.7102777777777778
2016-02-08,258,-150,242186100,3.4815277777777776
2016-02-08,258,-151,242186100,1.1295833333333334
2016-02-08,258,-149,242185100,4.3690277777777773
2016-02-08,258,-150,242185100,2.290972222222222
2016-02-08,258,1204,412443026,0.37680555555555556
2016-02-08,258,1204,412443035,0.87527777777777782
2016-02-08,258,1203,412443035,0.68013888888888885
2016-02-08,258,1204,412862113,2.0629166666666663
2016-02-08,258,1204,412443044,2.6418055555555555
2016-02-08,258,1207,412443817,3.5744444444444445
2016-02-08,258,1204,412443052,1.5586111111111112
2016-02-08,258,-150,242925000,2.6984722222222222
2016-02-08,258,-149,242925000,0.5509722222222222
2016-02-08,258,1203,412442067,6.9331944444444451
2016-02-08,258,1201,412441579,0.678611111111111
2016-02-08,258,1203,412441579,0.85000000000000009
2016-02-08,258,1203,412443883,1.4536111111111112
2016-02-08,258,-151,242138100,5.165972222222222
2016-02-08,258,-150,242138100,0.87055555555555553
2016-02-08,514,40,244740629,0.38361111111111112
2016-02-08,514,41,244740629,1.5066666666666668
2016-02-08,514,41,244031000,0.36888888888888882
2016-02-08,514,1551,273876000,9.3990277777777784
2016-02-08,514,1550,273876000,7.6033333333333335
2016-02-08,514,1552,273849910,0.80527777777777787
2016-02-08,514,1551,273849910,5.1361111111111111
2016-02-08,514,1550,273849910,1.0272222222222223
2016-02-08,514,1549,273849910,3.8801388888888888
2016-02-08,514,1550,273516600,0.80041666666666667
2016-02-08,514,1549,273516600,3.1959722222222222
2016-02-08,514,1551,273516600,1.5915277777777777
2016-02-08,514,-1799,338568000,3.1029166666666668
2016-02-08,514,1551,273847910,0.78083333333333327
2016-02-08,514,1548,273847910,3.9868055555555557
2016-02-08,514,1550,273847910,0.38333333333333336
2016-02-08,514,-141,232006270,8.95388888888889
2016-02-08,514,-142,232006270,1.3338888888888891
2016-02-08,514,-139,232006270,1.6088888888888888
2016-02-08,514,-144,232006270,1.1784722222222221
2016-02-08,514,40,244780417,0.576111111111111
2016-02-08,514,40,244750739,2.5502777777777785
2016-02-08,514,14,235001239,2.2261111111111109
2016-02-08,514,40,245476000,1.5295833333333335
2016-02-08,514,14,235103397,0.13166666666666665
2016-02-08,514,1562,273846700,4.7877777777777748
2016-02-08,514,40,924467387,2.9537500000000003
2016-02-08,514,41,244750560,2.4531944444444447
2016-02-08,514,40,244750560,1.5984722222222223
2016-02-08,-510,-688,701042000,0.75166666666666648
2016-02-08,-510,-624,740358000,1.4729166666666664
2016-02-08,-510,-619,740358000,1.8484722222222227
2016-02-08,-510,-623,740358000,0.8288888888888889
2016-02-08,-510,-687,701000901,3.87
2016-02-08,-510,-688,701000901,1.4701388888888889
2016-02-08,-254,978,224016000,2.358888888888889
2016-02-08,-254,974,224016000,1.2716666666666667
2016-02-08,-254,357,432228000,4.6997222222222224
2016-02-08,-254,355,650180000,0.90777777777777768
2016-02-08,3,1789,440992000,2.4387500000000024
