date,lat_bin,lon_bin,mmsi,fishing_hours
2015-09-28,0,1759,412371197,0.93305555555555542
2015-09-28,0,1758,412371197,0.80041666666666667
2015-09-28,0,1761,412371198,1.2297222222222222
2015-09-28,0,1760,412371198,1.9366666666666661
2015-09-28,0,1759,412371198,5.3994444444444438
2015-09-28,256,522,466513470,5.6886111111111113
2015-09-28,512,14,235107334,0.79375
2015-09-28,512,15,235107334,2.0234722222222223
2015-09-28,512,29,205269000,0.063611111111111118
2015-09-28,512,-119,227583000,0.57472222222222225
2015-09-28,512,-76,250002714,0.6413888888888889
2015-09-28,512,-77,250002714,2.0308333333333333
2015-09-28,512,-77,250001702,1.47
2015-09-28,512,-74,250001702,4.1240277777777781
2015-09-28,512,-76,250001702,1.7408333333333332
2015-09-28,512,-78,250001702,1.1394444444444445
2015-09-28,512,-87,250002223,3.7913888888888891
2015-09-28,512,-75,250103600,0.72277777777777774
2015-09-28,512,-76,250103600,0.56986111111111115
2015-09-28,512,28,205150000,0.5375
2015-09-28,512,29,205150000,0.25388888888888894
2015-09-28,512,-79,250107700,6.2141666666666673
2015-09-28,512,-63,227347000,10.045138888888889
2015-09-28,512,-57,227347000,1.0931944444444444
2015-09-28,512,-97,250000958,0.50680555555555551
2015-09-28,512,-98,250000958,0.647361111111111
2015-09-28,512,-53,205192000,1.5495833333333331
2015-09-28,512,23,244221000,1.3713888888888888
2015-09-28,512,-56,227314000,0.50944444444444437
2015-09-28,512,-57,227314000,0.7662500000000001
2015-09-28,512,-75,250002516,9.2516666666666669
2015-09-28,512,-74,250002516,1.36125
2015-09-28,512,1580,273892200,8.3602777777777781
2015-09-28,512,1581,273892200,2.0420833333333333
2015-09-28,512,-1293,316003703,1.3322222222222222
2015-09-28,512,27,205296000,0.4175
2015-09-28,512,28,205296000,2.654722222222222
2015-09-28,512,-75,250001028,0.62902777777777774
2015-09-28,512,-76,250001028,1.0719444444444446
2015-09-28,512,28,205017000,0.12625
2015-09-28,512,28,205315000,4.313194444444445
2015-09-28,512,27,205272000,0.38541666666666669
2015-09-28,512,28,205272000,3.4458333333333337
2015-09-28,512,28,205026000,0.12958333333333333
2015-09-28,512,29,205026000,0.49305555555555558
2015-09-28,512,28,205271000,5.8030555555555559
2015-09-28,512,28,246327000,1.9629166666666666
2015-09-28,512,-74,250122460,0.61902777777777773
2015-09-28,512,30,205281000,0.34902777777777783
2015-09-28,512,29,205281000,3.2780555555555551
2015-09-28,512,28,205281000,6.9611111111111086
2015-09-28,512,-85,250140400,1.283611111111111
2015-09-28,512,-63,250103800,8.9384722222222237
2015-09-28,512,-62,250103800,3.3480555555555558
2015-09-28,512,26,244075000,8.515
2015-09-28,512,25,244075000,1.6870833333333333
2015-09-28,512,27,244075000,2.6269444444444443
2015-09-28,512,28,244907000,0.42680555555555555
2015-09-28,768,204,273351680,0.8156944444444445
2015-09-28,768,200,273351680,3.2052777777777774
2015-09-28,768,206,273351680,1.515138888888889
2015-09-28,768,202,273351680,3.1468055555555559
2015-09-28,768,203,273351680,2.3961111111111117
2015-09-28,768,199,273351680,0.78722222222222216
2015-09-28,768,205,273351680,2.3590277777777784
2015-09-28,768,204,273552400,1.7073611111111111
2015-09-28,768,203,273552400,0.825138888888889
2015-09-28,768,202,273552400,1.43
2015-09-28,768,205,273552400,1.5581944444444444
2015-09-28,768,235,259647000,1.2461111111111112
2015-09-28,768,236,259647000,4.1665277777777785
2015-09-28,768,237,259647000,1.6144444444444443
2015-09-28,768,374,231124000,1.5820833333333331
2015-09-28,768,205,273841710,3.2608333333333333
2015-09-28,768,202,273841710,0.78305555555555562
2015-09-28,768,201,273841710,1.6822222222222221
2015-09-28,768,204,273841710,1.5041666666666667
2015-09-28,768,200,273841710,0.35541666666666666
2015-09-28,768,205,273817400,5.0065277777777792
2015-09-28,768,204,273817400,0.79833333333333334
2015-09-28,768,202,273817400,2.0641666666666665
2015-09-28,768,206,273817400,0.89722222222222225
2015-09-28,768,201,273817400,1.5765277777777778
2015-09-28,768,205,273811080,4.8498611111111112
2015-09-28,768,206,273811080,3.0831944444444441
2015-09-28,768,203,273811080,1.9912499999999995
2015-09-28,768,202,273811080,3.1201388888888886
2015-09-28,768,204,273811080,1.63
2015-09-28,768,204,273431440,0.90124999999999988
2015-09-28,768,203,273431440,1.47625
2015-09-28,768,206,273431440,1.5718055555555555
2015-09-28,768,202,273431440,1.579722222222222
2015-09-28,768,201,273431440,0.81291666666666662
2015-09-28,768,133,273317270,1.5297222222222222
2015-09-28,768,131,273317270,0.77347222222222223
2015-09-28,768,135,273317270,2.9976388888888885
2015-09-28,768,130,273317270,0.86125000000000007
2015-09-28,768,372,235078558,0.60847222222222219
2015-09-28,768,427,275448000,1.21625
2015-09-28,768,428,275448000,0.76958333333333329
2015-09-28,768,429,275448000,1.9806944444444445
2015-09-28,768,205,273421520,3.0151388888888895
2015-09-28,768,203,273421520,1.5575
2015-09-28,768,201,273421520,0.7725
2015-09-28,768,206,273421520,4.9427777777777777
2015-09-28,768,202,273421520,2.4466666666666668
2015-09-28,768,141,273341920,1.5968055555555554
2015-09-28,768,140,273341920,1.5948611111111108
2015-09-28,768,199,273326830,0.8026388888888889
2015-09-28,768,202,273326830,1.6350000000000002
2015-09-28,768,205,273326830,1.5868055555555556
2015-09-28,768,201,273326830,3.1708333333333338
2015-09-28,768,204,273326830,0.75958333333333339
2015-09-28,768,203,273326830,0.78208333333333335
2015-09-28,-512,-625,224978000,1.675972222222222
2015-09-28,-512,-622,224540000,1.3279166666666666
2015-09-28,-256,560,432298000,0.67486111111111113
2015-09-28,-256,532,312422000,13.245416666666667
2015-09-28,-256,-37,224335000,0.53027777777777774
2015-09-28,-256,-36,224335000,0.701111111111111
2015-09-28,-256,-34,224335000,0.71097222222222234
2015-09-28,-256,-35,224335000,0.98652777777777778
2015-09-28,-256,550,416000154,5.6966666666666663
2015-09-28,-256,341,273532100,5.6052777777777765
2015-09-28,-256,339,273532100,0.34750000000000003
2015-09-28,-256,342,273532100,5.7754166666666666
2015-09-28,-256,340,273532100,0.33902777777777776
2015-09-28,1,-1696,455360000,5.4513888888888884
2015-09-28,1,-1697,455360000,2.262777777777778
2015-09-28,1,-1699,440517000,10.376666666666667
2015-09-28,1,1761,412371198,4.1375
2015-09-28,1,1759,412371198,1.0611111111111109
2015-09-28,257,528,466511880,7.5588888888888892
2015-09-28,257,526,466511880,17.862361111111113
2015-09-28,513,14,235107334,0.25888888888888889
2015-09-28,513,15,235107334,1.8215277777777779
2015-09-28,513,30,205269000,0.53208333333333335
2015-09-28,513,29,205269000,2.8798611111111105
2015-09-28,513,-66,250165000,4.5484722222222231
2015-09-28,513,-64,250165000,0.5690277777777778
2015-09-28,513,-65,250165000,2.2175000000000002
2015-09-28,513,-66,250103560,1.8431944444444444
2015-09-28,513,-120,227583000,1.9983333333333333
2015-09-28,513,-77,250002714,2.10875
2015-09-28,513,-78,250002714,1.0477777777777777
2015-09-28,513,-66,250036000,4.175
2015-09-28,513,-65,250036000,2.5529166666666661
2015-09-28,513,-64,250036000,0.55861111111111117
2015-09-28,513,29,205236000,1.4673611111111113
2015-09-28,513,30,205236000,0.77111111111111108
2015-09-28,513,-1293,316003365,2.5779166666666669
2015-09-28,513,-1295,316003365,4.5863888888888908
2015-09-28,513,-1292,316003365,1.6723611111111112
2015-09-28,513,-1291,316003365,1.566527777777778
2015-09-28,513,-1294,316003365,8.9791666666666679
2015-09-28,513,-74,250001702,1.6255555555555556
2015-09-28,513,-77,250001702,2.6491666666666669
2015-09-28,513,-75,250001702,0.78763888888888878
2015-09-28,513,-78,250001702,2.2531944444444445
2015-09-28,513,-76,250001702,2.9526388888888895
2015-09-28,513,24,246057000,0.26097222222222222
2015-09-28,513,23,246057000,0.52125
2015-09-28,513,-76,250103600,0.26347222222222222
2015-09-28,513,-77,250103600,0.15958333333333335
2015-09-28,513,29,205150000,0.53416666666666668
2015-09-28,513,28,205150000,2.1438888888888887
2015-09-28,513,-65,250002992,0.31402777777777779
2015-09-28,513,-66,250002992,1.5811111111111109
2015-09-28,513,32,245235000,0.63680555555555562
2015-09-28,513,33,245235000,3.9952777777777779
2015-09-28,513,-53,205192000,0.50569444444444445
2015-09-28,513,21,244221000,2.3291666666666666
2015-09-28,513,24,244221000,1.9188888888888886
2015-09-28,513,23,244221000,2.2962499999999997
2015-09-28,513,22,244221000,0.91041666666666676
2015-09-28,513,32,205010000,2.6681944444444445
2015-09-28,513,33,205010000,1.4952777777777777
2015-09-28,513,1580,273892200,2.6347222222222229
2015-09-28,513,30,205286000,0.22138888888888891
2015-09-28,513,29,205286000,1.1791666666666667
2015-09-28,513,-1296,316003703,2.2011111111111115
2015-09-28,513,-1295,316003703,4.5940277777777778
2015-09-28,513,-1294,316003703,3.1209722222222225
2015-09-28,513,-1293,316003703,4.0491666666666672
2015-09-28,513,30,205296000,2.3693055555555556
2015-09-28,513,29,205296000,1.1365277777777778
2015-09-28,513,28,205296000,0.65277777777777779
2015-09-28,513,31,205296000,1.03375
2015-09-28,513,31,245744000,0.63152777777777769
2015-09-28,513,29,245744000,3.8975000000000013
2015-09-28,513,28,245744000,1.7001388888888889
2015-09-28,513,30,245744000,5.9379166666666654
2015-09-28,513,-73,250001028,1.0681944444444444
2015-09-28,513,-77,250001028,1.1861111111111111
2015-09-28,513,-78,250001028,1.81625
2015-09-28,513,-74,250001028,2.4061111111111111
2015-09-28,513,-81,250001028,1.3675000000000002
2015-09-28,513,-79,250001028,1.3361111111111112
2015-09-28,513,-80,250001028,1.4195833333333332
2015-09-28,513,-75,250001028,1.9140277777777777
2015-09-28,513,-76,250001028,1.3333333333333335
2015-09-28,513,15,235079307,0.88958333333333339
2015-09-28,513,14,235079307,0.648611111111111
2015-09-28,513,-1771,367185050,4.6663888888888891
2015-09-28,513,30,244932000,0.48555555555555552
2015-09-28,513,28,244932000,3.432638888888889
2015-09-28,513,29,244932000,1.1179166666666667
2015-09-28,513,28,205273000,7.9586111111111171
2015-09-28,513,27,205273000,1.6651388888888892
2015-09-28,513,29,205017000,1.5259722222222221
2015-09-28,513,30,205017000,0.65152777777777782
2015-09-28,513,28,205017000,1.2868055555555553
