date,lat_bin,lon_bin,mmsi,fishing_hours
2012-03-11,0,-1580,440517000,3.0031944444444441
2012-03-11,512,1580,273846610,3.0543055555555556
2012-03-11,512,1563,273447930,2.1751388888888887
2012-03-11,-512,-573,740337000,6.5844444444444452
2012-03-11,-512,-573,740358000,5.4359722222222224
2012-03-11,-512,-572,740368000,5.0233333333333334
2012-03-11,-512,-573,740336000,1.5612499999999998
2012-03-11,-512,-572,740333000,1.5236111111111112
2012-03-11,-512,-575,740333000,6.950277777777778
2012-03-11,1,-1580,440517000,3.6774999999999998
2012-03-11,1,1497,529004000,3.5458333333333329
2012-03-11,1,1499,529004000,3.5466666666666669
2012-03-11,513,-71,227391000,12.230972222222222
2012-03-11,2,-1580,440517000,2.2588888888888885
2012-03-11,2,1496,529004000,3.9283333333333332
2012-03-11,2,1500,529004000,2.2351388888888888
2012-03-11,2,1499,529004000,3.0677777777777777
2012-03-11,514,1553,273350410,4.575
2012-03-11,514,1551,273350410,2.0531944444444443
2012-03-11,514,1552,273350410,17.177916666666668
2012-03-11,514,1551,273848100,0.87777777777777777
2012-03-11,514,1552,273830200,1.0011111111111111
2012-03-11,514,1549,273450570,7.5459722222222227
2012-03-11,514,1550,273450570,9.5997222222222227
2012-03-11,514,1580,273846610,3.168333333333333
2012-03-11,514,1551,273443420,0.2986111111111111
2012-03-11,514,1549,273813100,8.62861111111111
2012-03-11,514,1550,273813100,0.73875
2012-03-11,514,1548,273813100,8.1054166666666667
2012-03-11,514,1547,273438080,0.84333333333333338
2012-03-11,514,1551,273438080,2.4127777777777779
2012-03-11,514,1549,273438080,13.670972222222222
2012-03-11,514,1548,273438080,1.3252777777777778
2012-03-11,514,1550,273438080,5.1090277777777775
2012-03-11,514,-67,250102660,6.4555555555555557
2012-03-11,514,1548,273424560,2.183472222222222
2012-03-11,514,1549,273424560,5.0947222222222228
2012-03-11,514,1550,273424560,9.9093055555555551
2012-03-11,514,12,234093000,7.7611111111111111
2012-03-11,514,11,234093000,15.659444444444446
2012-03-11,514,1548,273429220,10.920416666666666
2012-03-11,514,1549,273429220,2.4016666666666664
2012-03-11,514,1550,273429220,3.2684722222222224
2012-03-11,514,1547,273429220,6.7318055555555558
2012-03-11,3,-1580,440517000,0.77652777777777782
2012-03-11,3,-1579,440517000,3.5006944444444441
2012-03-11,515,40,244212000,0.73430555555555554
2012-03-11,515,1552,273830200,7.0218055555555567
2012-03-11,515,1551,273450570,6.179722222222221
2012-03-11,515,1551,273813100,6.4012499999999992
2012-03-11,515,1557,273840800,5.0998611111111112
2012-03-11,515,1559,273840800,5.0576388888888886
2012-03-11,515,1558,273840800,13.171666666666669
2012-03-11,4,-198,204211000,5.07375
2012-03-11,4,-1577,440517000,3.3915277777777777
2012-03-11,516,1556,273821310,4.2844444444444445
2012-03-11,516,-1764,366499000,1.566527777777778
2012-03-11,517,-1777,367405340,1.3538888888888889
2012-03-11,517,-1776,367405340,3.2280555555555557
2012-03-11,517,-1777,368339000,0.54875
2012-03-11,517,-1776,366174810,1.3788888888888891
2012-03-11,517,-1776,368698000,2.4058333333333333
2012-03-11,517,-1777,368698000,4.2944444444444443
2012-03-11,517,-1763,366499000,0.78902777777777777
2012-03-11,-507,-765,725002300,10.385138888888889
2012-03-11,-507,1670,441053000,5.6494444444444447
2012-03-11,6,-201,204211000,5.8026388888888887
2012-03-11,6,-1578,440517000,5.1598611111111117
2012-03-11,518,-139,250240000,7.2652777777777784
2012-03-11,518,-139,250000141,16.445833333333333
2012-03-11,518,-115,227380000,5.3555555555555552
