date,lat_bin,lon_bin,mmsi,fishing_hours
2012-06-17,0,-1173,900200898,4.6554166666666665
2012-06-17,0,-1172,900200898,5.468055555555555
2012-06-17,0,-1171,900200898,6.3945833333333333
2012-06-17,0,-1175,412326879,7.8988888888888891
2012-06-17,0,-1172,412326885,7.6527777777777795
2012-06-17,0,-1173,515673576,12.788749999999999
2012-06-17,512,1633,273821000,6.41625
2012-06-17,512,1442,273813100,6.4345833333333333
2012-06-17,512,-115,228301700,8.1223611111111111
2012-06-17,768,130,257530500,3.1348611111111113
2012-06-17,768,135,259438000,1.5665277777777777
2012-06-17,-512,-626,224917000,1.5719444444444446
2012-06-17,-512,-624,224004000,1.6026388888888887
2012-06-17,-256,355,224049530,3.1488888888888886
2012-06-17,-256,354,224049530,1.3030555555555556
2012-06-17,-256,360,224049530,4.061805555555555
2012-06-17,-256,471,660002700,1.3555555555555556
2012-06-17,-256,469,660002300,0.96805555555555556
2012-06-17,1,-1172,412236884,7.2429166666666669
2012-06-17,1,-1172,412326883,9.1027777777777779
2012-06-17,1,-1171,412326883,1.7851388888888891
2012-06-17,1,-1172,412326885,3.2206944444444443
2012-06-17,513,1633,273821000,6.0277777777777777
2012-06-17,513,1608,273898600,1.5063888888888888
2012-06-17,513,9,234999260,24.151805555555548
2012-06-17,769,131,257258000,3.1872222222222222
2012-06-17,769,132,257258000,7.8727777777777783
2012-06-17,769,133,257258000,4.72
2012-06-17,769,131,257543500,1.5695833333333333
2012-06-17,769,132,257543500,6.3208333333333329
2012-06-17,769,132,259438000,3.1570833333333335
2012-06-17,-511,-626,224917000,5.2390277777777774
2012-06-17,-511,-624,224004000,1.9756944444444442
2012-06-17,-511,-623,224004000,3.410277777777778
2012-06-17,-511,-625,224897000,2.00125
2012-06-17,-511,-630,224491000,1.5584722222222223
2012-06-17,-511,-632,224491000,3.3583333333333334
2012-06-17,-255,471,660002700,1.1805555555555554
2012-06-17,-255,469,660002300,0.78888888888888886
2012-06-17,514,1635,273821000,0.40097222222222217
2012-06-17,514,1634,273821000,0.37527777777777777
2012-06-17,514,1608,273898600,0.76958333333333329
2012-06-17,514,1609,273898600,0.88305555555555548
2012-06-17,770,125,257543500,1.5804166666666668
2012-06-17,770,131,257543500,1.5458333333333334
2012-06-17,770,126,257543500,1.5831944444444446
2012-06-17,770,128,257543500,1.575
2012-06-17,-510,-625,224897000,0.78083333333333327
2012-06-17,-510,-624,224897000,0.78569444444444447
2012-06-17,-510,-629,224491000,5.6430555555555557
2012-06-17,-254,363,224049530,5.1822222222222223
2012-06-17,-254,372,224049530,1.7593055555555557
2012-06-17,-254,471,660002700,0.774722222222222
2012-06-17,-254,469,660002300,0.35833333333333334
2012-06-17,515,1561,273453080,6.4345833333333333
2012-06-17,515,1636,273821000,0.3930555555555556
2012-06-17,515,1635,273821000,0.43166666666666664
2012-06-17,515,1610,273898600,0.79333333333333333
2012-06-17,515,1614,273891710,2.6261111111111113
2012-06-17,771,133,257258000,1.5911111111111111
2012-06-17,771,116,273555500,1.5515277777777778
2012-06-17,771,125,257543500,1.5751388888888889
2012-06-17,-509,1668,440980000,10.299722222222222
2012-06-17,-509,-623,224897000,4.8930555555555557
2012-06-17,-509,-624,224897000,1.5945833333333335
2012-06-17,-253,373,224049530,4.4138888888888888
2012-06-17,-253,374,224049530,2.2479166666666668
2012-06-17,-253,375,224049530,1.6325000000000003
2012-06-17,516,-115,227957000,16.334305555555556
2012-06-17,516,1561,273453080,8.3795833333333345
2012-06-17,516,-116,228021800,9.6165277777777778
2012-06-17,516,1636,273821000,0.76680555555555563
2012-06-17,516,34,32126816,7.0330555555555545
2012-06-17,516,1608,273898600,5.3559722222222224
2012-06-17,516,1610,273898600,5.9797222222222226
2012-06-17,516,1617,273891710,1.2045833333333333
2012-06-17,516,1615,273891710,4.1822222222222223
2012-06-17,516,1771,367185050,0.80708333333333337
2012-06-17,516,1770,367185050,2.6358333333333333
2012-06-17,516,-143,250000884,14.504166666666666
2012-06-17,772,114,273555500,1.5501388888888887
2012-06-17,772,130,257543500,1.5904166666666666
2012-06-17,772,118,273298800,2.3848611111111113
2012-06-17,772,114,273297800,1.564861111111111
2012-06-17,772,119,273297800,1.5663888888888891
2012-06-17,772,117,273297800,1.5638888888888889
2012-06-17,772,116,273297800,1.5583333333333333
2012-06-17,772,117,273293500,1.5736111111111111
2012-06-17,-508,1669,440980000,11.025416666666665
2012-06-17,-508,1670,441182000,0.74402777777777773
2012-06-17,-508,1669,441182000,0.80486111111111114
2012-06-17,-508,-628,224491000,3.4505555555555554
2012-06-17,-508,-624,224491000,5.6879166666666672
2012-06-17,517,-115,227957000,8.5788888888888888
2012-06-17,517,1769,338250000,4.4163888888888891
2012-06-17,517,1770,338250000,0.78069444444444447
2012-06-17,517,-113,227380000,7.287638888888889
2012-06-17,517,-108,250196000,8.3168055555555558
2012-06-17,517,-117,228021800,11.335138888888888
2012-06-17,517,1637,273821000,0.78611111111111109
2012-06-17,517,1608,273898600,2.6179166666666664
2012-06-17,517,1611,273898600,5.6325
2012-06-17,517,1618,273891710,0.78527777777777774
2012-06-17,517,1770,367185050,6.8208333333333329
2012-06-17,517,1773,367185050,1.6083333333333334
2012-06-17,517,1772,367185050,1.9488888888888889
2012-06-17,517,-144,250350000,6.4847222222222225
