date,lat_bin,lon_bin,mmsi,fishing_hours
2015-05-09,-440,0,441910000,1.5430555555555556
2015-05-09,-181,0,224288000,1.5513888888888889
2015-05-09,-180,0,224288000,0.9998611111111112
2015-05-09,-179,0,224288000,1.2345833333333334
2015-05-09,597,0,235076242,2.2859722222222221
2015-05-09,599,0,234052000,1.077638888888889
2015-05-09,600,0,234052000,1.6956944444444444
2015-05-09,503,0,228976000,10.155
2015-05-09,505,0,227559000,0.20694444444444443
2015-05-09,354,256,247146590,12.927361111111109
2015-05-09,355,256,247146590,5.8516666666666666
2015-05-09,394,256,240112000,1.8563888888888891
2015-05-09,407,256,237625000,0.70194444444444448
2015-05-09,712,256,257269420,0.74458333333333337
2015-05-09,713,256,259641000,0.81444444444444453
2015-05-09,713,256,259707000,0.39916666666666667
2015-05-09,713,256,257269420,2.8113888888888887
2015-05-09,714,256,257269420,0.23305555555555557
2015-05-09,714,256,259641000,0.7879166666666666
2015-05-09,337,1280,440703180,8.4006944444444471
2015-05-09,337,1280,440702860,2.5313888888888894
2015-05-09,338,1280,440702860,4.1744444444444451
2015-05-09,341,1280,440321550,4.9654166666666661
2015-05-09,342,1280,440321550,1.6
2015-05-09,342,1280,440323950,11.28888888888889
2015-05-09,344,1280,440336110,17.010277777777777
2015-05-09,212,1536,431722000,1.4879166666666668
2015-05-09,217,1536,431828000,2.8499999999999996
2015-05-09,-255,1792,412420435,1.7359722222222222
2015-05-09,-10,1792,444080710,1.4673611111111111
2015-05-09,-170,-1792,520085000,1.1227777777777779
2015-05-09,609,-1792,273345620,9.6161111111111133
2015-05-09,29,-1536,412371192,0.45902777777777781
2015-05-09,30,-1536,412371192,3.1698611111111115
2015-05-09,36,-1536,416119800,2.98625
2015-05-09,559,-1536,367093360,1.5625
2015-05-09,563,-1536,366942630,2.6141666666666667
2015-05-09,22,-1280,431154000,3.5700000000000012
2015-05-09,23,-1280,431154000,5.0525000000000011
2015-05-09,24,-1280,431154000,1.2855555555555556
2015-05-09,25,-1280,431154000,1.4348611111111111
2015-05-09,26,-1280,431154000,3.9752777777777784
2015-05-09,431,-512,263531000,6.01375
2015-05-09,471,-512,316001956,0.3586111111111111
2015-05-09,86,-256,432448000,2.7290277777777781
2015-05-09,129,-256,432991000,2.3952777777777778
2015-05-09,648,-256,251203000,0.74458333333333337
2015-05-09,417,-256,224045930,1.0363888888888888
2015-05-09,-181,1,224288000,0.68833333333333335
2015-05-09,-180,1,224288000,1.62625
2015-05-09,-179,1,224288000,3.5305555555555554
2015-05-09,-174,1,224459000,3.649861111111111
2015-05-09,600,1,234052000,0.75972222222222219
2015-05-09,601,1,234052000,2.3481944444444443
2015-05-09,602,1,234052000,2.1251388888888885
2015-05-09,602,1,235001440,0.44708333333333333
2015-05-09,603,1,235001440,1.8626388888888887
2015-05-09,603,1,234052000,1.0470833333333331
2015-05-09,604,1,234052000,2.4698611111111108
2015-05-09,605,1,234052000,9.84638888888889
2015-05-09,503,1,228877000,5.9513888888888893
2015-05-09,503,1,228976000,0.95166666666666677
2015-05-09,354,257,247146590,1.287222222222222
2015-05-09,394,257,240112000,5.5648611111111119
2015-05-09,405,257,237334000,1.3776388888888889
2015-05-09,405,257,237029000,10.899166666666668
2015-05-09,406,257,237029000,0.21305555555555555
2015-05-09,407,257,237625000,0.11263888888888889
2015-05-09,407,257,237347000,0.89041666666666663
2015-05-09,407,257,237589000,7.8238888888888889
2015-05-09,407,257,237058000,2.362222222222222
2015-05-09,712,257,257269420,0.31541666666666668
2015-05-09,712,257,259641000,0.20152777777777778
2015-05-09,713,257,257269420,1.4805555555555556
2015-05-09,713,257,259707000,0.6691666666666668
2015-05-09,713,257,259641000,0.73208333333333342
2015-05-09,714,257,257269420,0.22333333333333333
2015-05-09,337,1281,440703180,2.1630555555555557
2015-05-09,338,1281,440703180,9.0718055555555566
2015-05-09,339,1281,440200193,5.39375
2015-05-09,340,1281,440200193,0.33777777777777779
2015-05-09,343,1281,440326570,2.1804166666666664
2015-05-09,343,1281,440328280,5.5748611111111117
2015-05-09,343,1281,440110340,4.4002777777777773
2015-05-09,343,1281,440323950,9.2955555555555573
2015-05-09,343,1281,440325180,2.7855555555555558
2015-05-09,344,1281,440328280,7.0505555555555564
2015-05-09,-245,1793,413321670,4.70888888888889
2015-05-09,-163,1793,520153000,4.75125
2015-05-09,-162,1793,520153000,2.8069444444444449
2015-05-09,-52,1793,529687000,0.0095833333333333326
2015-05-09,-51,1793,529687000,2.5944444444444446
2015-05-09,-5,1793,452005511,3.2805555555555559
2015-05-09,-4,1793,452005511,4.2233333333333327
2015-05-09,-3,1793,452005511,3.5927777777777776
2015-05-09,-170,-1791,520085000,0.3025
2015-05-09,-169,-1791,520187000,0.70027777777777789
2015-05-09,-169,-1791,520085000,0.96277777777777773
2015-05-09,-30,-1791,510061000,4.4037500000000005
2015-05-09,29,-1535,412371192,3.410972222222223
2015-05-09,30,-1535,412371192,2.8526388888888889
2015-05-09,32,-1535,412371191,0.982361111111111
2015-05-09,-138,-767,760001250,4.2348611111111119
2015-05-09,-138,-767,760001260,0.60444444444444434
2015-05-09,-137,-767,760001260,1.8493055555555555
2015-05-09,430,-511,263531000,0.3790277777777778
2015-05-09,431,-511,263531000,8.5443055555555567
2015-05-09,-537,-511,272645000,5.5361111111111114
2015-05-09,-536,-511,272645000,1.5290277777777779
2015-05-09,377,-255,204206740,0.49472222222222223
2015-05-09,417,-255,224045930,0.52333333333333332
2015-05-09,-181,2,224288000,1.0995833333333334
